2021-10-03 21:42:09, 1633297329, 42.195352, -70.956117, 358.12
2021-10-03 21:42:10, 1633297330, 42.195086, -70.958017, 357.24
2021-10-03 21:42:11, 1633297331, 42.194813, -70.959910, 356.29
2021-10-03 21:42:12, 1633297332, 42.194538, -70.961794, 355.12
2021-10-03 21:42:13, 1633297333, 42.194268, -70.963676, 354.11
2021-10-03 21:42:14, 1633297334, 42.193999, -70.965552, 352.95
2021-10-03 21:42:15, 1633297335, 42.193730, -70.967421, 351.92
2021-10-03 21:42:16, 1633297336, 42.193458, -70.969281, 350.66
2021-10-03 21:42:17, 1633297337, 42.193187, -70.971137, 349.54
2021-10-03 21:42:18, 1633297338, 42.192918, -70.972988, 348.44
2021-10-03 21:42:19, 1633297339, 42.192648, -70.974831, 347.24
2021-10-03 21:42:20, 1633297340, 42.192376, -70.976671, 346.21
2021-10-03 21:42:21, 1633297341, 42.192107, -70.978503, 345.19
2021-10-03 21:42:22, 1633297342, 42.191842, -70.980332, 344.28
2021-10-03 21:42:23, 1633297343, 42.191577, -70.982156, 343.39
2021-10-03 21:42:24, 1633297344, 42.191312, -70.983976, 342.73
2021-10-03 21:42:25, 1633297345, 42.191052, -70.985792, 341.92
2021-10-03 21:42:26, 1633297346, 42.190794, -70.987603, 341.19
2021-10-03 21:42:27, 1633297347, 42.190534, -70.989412, 340.53
2021-10-03 21:42:28, 1633297348, 42.190268, -70.991216, 339.68
2021-10-03 21:42:29, 1633297349, 42.190004, -70.993018, 339.36
2021-10-03 21:42:30, 1633297350, 42.189743, -70.994818, 338.93
2021-10-03 21:42:31, 1633297351, 42.189479, -70.996613, 338.55
2021-10-03 21:42:32, 1633297352, 42.189219, -70.998408, 338.27
2021-10-03 21:42:33, 1633297353, 42.188960, -71.000201, 337.90
2021-10-03 21:42:34, 1633297354, 42.188696, -71.001992, 337.66
2021-10-03 21:42:35, 1633297355, 42.188433, -71.003782, 337.34
2021-10-03 21:42:36, 1633297356, 42.188173, -71.005571, 337.08
2021-10-03 21:42:37, 1633297357, 42.187912, -71.007359, 336.88
2021-10-03 21:42:38, 1633297358, 42.187651, -71.009147, 336.77
2021-10-03 21:42:39, 1633297359, 42.187392, -71.010933, 336.60
2021-10-03 21:42:40, 1633297360, 42.187135, -71.012720, 336.50
2021-10-03 21:42:41, 1633297361, 42.186876, -71.014505, 336.41
2021-10-03 21:42:42, 1633297362, 42.186617, -71.016290, 336.35
2021-10-03 21:42:43, 1633297363, 42.186359, -71.018076, 336.48
2021-10-03 21:42:44, 1633297364, 42.186101, -71.019862, 336.51
2021-10-03 21:42:45, 1633297365, 42.185844, -71.021648, 336.69
2021-10-03 21:42:46, 1633297366, 42.185588, -71.023436, 336.71
2021-10-03 21:42:47, 1633297367, 42.185331, -71.025224, 336.91
2021-10-03 21:42:48, 1633297368, 42.185074, -71.027013, 337.04
2021-10-03 21:42:49, 1633297369, 42.184816, -71.028804, 337.31
2021-10-03 21:42:50, 1633297370, 42.184560, -71.030596, 337.52
2021-10-03 21:42:51, 1633297371, 42.184304, -71.032389, 337.85
2021-10-03 21:42:52, 1633297372, 42.184048, -71.034184, 338.00
2021-10-03 21:42:53, 1633297373, 42.183793, -71.035980, 338.27
2021-10-03 21:42:54, 1633297374, 42.183538, -71.037777, 338.46
