2021-09-30 00:00:00, 1632960000, 38.882538, -77.109177, 0.03
2021-09-30 00:00:01, 1632960001, 38.882538, -77.109176, 0.02
2021-09-30 00:00:02, 1632960002, 38.882538, -77.109176, 0.04
2021-09-30 00:00:03, 1632960003, 38.882538, -77.109174, 0.04
2021-09-30 00:00:04, 1632960004, 38.882538, -77.109174, 0.01
2021-09-30 00:00:05, 1632960005, 38.882538, -77.109174, 0.03
2021-09-30 00:00:06, 1632960006, 38.882538, -77.109174, 0.06
2021-09-30 00:00:07, 1632960007, 38.882538, -77.109174, 0.03
2021-09-30 00:00:08, 1632960008, 38.882539, -77.109174, 0.03
2021-09-30 00:00:09, 1632960009, 38.882539, -77.109175, 0.06
2021-09-30 00:00:10, 1632960010, 38.882540, -77.109177, 0.07
2021-09-30 00:00:11, 1632960011, 38.882540, -77.109178, 0.07
2021-09-30 00:00:12, 1632960012, 38.882541, -77.109179, 0.02
2021-09-30 00:00:13, 1632960013, 38.882541, -77.109179, 0.04
2021-09-30 00:00:14, 1632960014, 38.882542, -77.109182, 0.05
2021-09-30 00:00:15, 1632960015, 38.882543, -77.109182, 0.01
2021-09-30 00:00:16, 1632960016, 38.882543, -77.109183, 0.04
2021-09-30 00:00:17, 1632960017, 38.882545, -77.109184, 0.04
2021-09-30 00:00:18, 1632960018, 38.882546, -77.109186, 0.02
2021-09-30 00:00:19, 1632960019, 38.882546, -77.109185, 0.01
2021-09-30 00:00:20, 1632960020, 38.882547, -77.109186, 0.04
2021-09-30 00:00:21, 1632960021, 38.882546, -77.109185, 0.01
2021-09-30 00:00:22, 1632960022, 38.882548, -77.109185, 0.03
2021-09-30 00:00:23, 1632960023, 38.882547, -77.109182, 0.03
2021-09-30 00:00:24, 1632960024, 38.882548, -77.109181, 0.05
2021-09-30 00:00:25, 1632960025, 38.882548, -77.109180, 0.03
2021-09-30 00:00:26, 1632960026, 38.882548, -77.109179, 0.08
2021-09-30 00:00:27, 1632960027, 38.882548, -77.109176, 0.10
